,artist_name,count,Id
1069,johann sebastian bach,608,15125
1070,in seoul,607,13382
1071,maco,607,19077
1072,bibi zhou,605,3294
1073,astrud gilberto,604,2183
1074,vincy chan,603,33190
1075,pop ost it,602,24323
1076,hope yang,600,12868
1077,jing wen tseng,599,14901
1078,kris kross amsterdam,598,17101
1079,ok go,598,22830
1080,the secret life,597,31063
1081,sweet baby mae,597,29236
1082,essential relaxing classics,597,9682
1083,florence the machine,597,10398
1084,simon garfunkel,597,27602
1085,major lazer showtek,596,19219
1086,caf de paris,596,4539
1087,im sun hae,594,13338
1088,dear jane,594,7409
1089,lost frequencies,593,18518
1090,walk the moon,591,33416
1091,smtown,589,27963
1092,eric nam,588,9592
1093,black panther,587,3577
1094,no name,586,22492
1095,connie talbot,584,6243
1096,hozier,583,12973
1097,kent jones,582,16522
1098,lookingfor,580,18439
1099,e girls,580,8871
1100,disclosure,578,7958
1101,jojo,578,15325
1102,kano,577,16075
1103,kalafina,577,16017
1104,ric jan,577,25381
1105,ryan adams,574,26126
1106,greyson chance,573,11816
1107,thelma aoyama,573,31422
1108,secret garden,573,26900
1109,kungs,573,17201
1110,jay sean,572,14386
1111,kim na young,571,16762
1112,basick inkii,570,2802
1113,gemini,570,11149
1114,jocelyn chan,570,15004
1115,the killers,569,30576
1116,top,569,32058
1117,zony yony,569,34796
1118,jay chou vincent,568,14351
1119,the o neill,568,30838
1120,lullaby maestro,567,18872
1121,brown eyed girls,566,4311
1122,leessang,565,17772
1123,min chae,565,20834
1124,trax,563,32220
1125,bolbbalgan,562,3868
1126,the vamps,561,31283
1127,jayesslee,561,14407
1128,bandari,561,2680
1129,yoon do hyun,560,34383
1130,lui fong,559,18819
1131,kid ink tyga,559,16636
1132,dream girls,558,8670
1133,young m a,557,34469
1134,tension,556,29723
1135,mary j blige,555,19792
1136,fengie wang,555,10168
1137,ukulele,555,32629
1138,gym class heroes,554,11983
1139,melody,554,20309
1140,tiffany alvord,551,31635
1141,ketsumeishi,550,16553
1142,priscilla ahn,549,24465
1143,enno cheng,548,9498
1144,avenged sevenfold,547,2337
1145,eric chung,547,9570
1146,cass phang,547,4899
1147,b a d,547,2441
1148,axwell ingrosso,546,2383
1149,nqmm nan quan,545,22644
1150,sylvia chang,545,29308
1151,sixpence none the,544,27738
1152,leonard cohen,544,17871
1153,brandy,543,4103
1154,up tion,542,32777
1155,dance flow,541,6858
1156,am,541,1124
1157,the fast and,540,30300
1158,amber,539,1172
1159,yuna ito,539,34573
1160,dido,539,7801
1161,more from pitch,538,21255
1162,echo,536,8946
1163,shayne ward,534,27278
1164,busted,534,4458
1165,lumi,534,18883
1166,random,534,24915
1167,dirty projectors,533,7944
1168,the jesus and,532,30537
1169,eliane elias,532,9212
1170,dmx,532,8386
1171,ricky martin,531,25485
1172,jaycee,530,14403
1173,neil young,530,22029
1174,weifan chang,529,33593
1175,x seulgi,529,34088
1176,alunageorge,526,1090
1177,empress ki original,526,9464
1178,leo ieiri,525,17845
1179,han dong geun,525,12105
1180,diplo,525,7916
1181,yesung,524,34283
1182,renee chen,524,25283
1183,julee karan,524,15684
1184,blue christmas,524,3705
1185,nell,523,22037
1186,jessi,522,14715
1187,solange,521,28073
1188,kiroro,521,16870
1189,the last shadow,521,30616
1190,original soundtrack,520,23087
1191,kana uemura,518,16049
1192,of monsters and,517,22780
1193,harry gregson williams,514,12282
1194,flower,513,10425
1195,bobby chen phil,513,3806
1196,goldfrapp,511,11585
1197,empire cast,511,9461
1198,ramin djawadi,510,24903
1199,yerin baek,509,34275
1200,tyga,509,32543
1201,junggigo,509,15805
1202,d,509,6637
1203,anniedora,509,1737
1204,wendy x jay,508,33614
1205,yoyo sham,508,34520
1206,you me at,507,34419
1207,saya,503,26695
1208,sean kingston,503,26832
1209,jeremih,503,14633
1210,kay huang,501,16285
1211,gallant x tablo,501,11007
1212,pixie lott,500,24163
1213,declan mckenna,500,7445
1214,junkie xl,500,15828
1215,nathan sykes,499,21922
1216,slowdive,499,27894
1217,kings of leon,498,16845
1218,tory lanez,497,32095
1219,nikolaus harnoncourt,497,22401
1220,tori kelly,497,32086
1221,cloud nothings,497,6034
1222,funky monkey babys,496,10879
1223,finn liu,496,10250
1224,cascada,494,4873
1225,zara larsson mnek,494,34671
1226,sun of morning,494,29044
1227,mika,494,20702
1228,the flaming lips,494,30317
1229,disney princess the,494,7985
1230,rudimental,492,26048
1231,the colorist emiliana,491,30121
1232,anne marie,489,1715
1233,jerry yan,488,14678
1234,discovery of romance,488,7971
1235,john williams,487,15264
1236,chystal piano in,486,5788
1237,boyzone,486,4054
1238,kenny chesney,485,16495
1239,kisum im seul,484,16888
1240,paramore,484,23390
1241,andy williams,484,1541
1242,havana brown,483,12330
1243,nicholas wu,481,22226
1244,dawn richard,480,7307
1245,aqua,480,1907
1246,hanako oku,478,12122
1247,jazz cinema,477,14435
1248,relax one,477,25200
1249,missy elliott,476,20967
1250,texas,476,29790
1251,trey songz,475,32256
1252,pac,475,23278
1253,club,473,6041
1254,ayaka hirahara,473,2395
1255,stream of praise,473,28864
1256,zia,473,34753
1257,wendy seulgi of,472,33613
1258,lee hong gi,471,17717
1259,yuna,471,34572
1260,toni braxton,470,31981
1261,spice girls,469,28396
1262,nana chiang,469,21804
1263,luther vandross,468,18915
1264,jos gonz lez,467,15470
1265,janice m vidal,467,14208
1266,brandon beal,467,4092
1267,mblaq,467,20124
1268,chang hung liang,466,5106
1269,oh wonder,466,22815
1270,tom odell,465,31897
1271,tangled,465,29526
1272,yui aragaki,465,34540
1273,george winston,465,11233
1274,showtek,464,27456
1275,rob tone,464,25622
1276,brian mcknight,462,4187
1277,william chan,462,33800
1278,rave hits,459,24978
1279,scott bradlee s,459,26765
1280,john newman,458,15223
1281,mihimaru gt,458,20693
1282,art tatum,457,2045
1283,aziatix,457,2426
1284,after school,457,436
1285,vromance,456,33348
1286,wing lo,454,33851
1287,black coffee,454,3549
1288,gfriend sinb green,454,11286
1289,lianne la havas,453,17985
1290,gordon,452,11639
1291,christmas classics,451,5658
1292,various artist,451,32966
1293,roxette,450,25971
1294,the best of,450,29948
1295,smtown x steve,449,27964
1296,skylar grey,449,27813
1297,emi,448,9374
1298,dj remix factory,448,8259
1299,x min kyung,448,34081
1300,passepied,448,23488
1301,henry jackman,448,12531
1302,thirty seconds to,447,31484
1303,mrs green apple,447,21458
1304,bibi chao,446,3293
1305,champion,446,5090
1306,jill hsu,446,14814
1307,pia toscano,445,23993
1308,bad meets evil,445,2570
1309,ra d,444,24740
1310,joyce jonathan,444,15591
1311,melanie martinez,444,20282
1312,the veronicas,443,31292
1313,pakho chau,443,23305
1314,motohiro hata,443,21328
1315,teen top,443,29673
1316,sexy party,442,27116
1317,s b d,442,26184
1318,best relaxing classics,441,3211
1319,sid,441,27505
1320,mr piano,440,21428
1321,younha,440,34506
1322,sam hui,439,26393
1323,lil wayne,439,18072
1324,wyman wong,438,34057
1325,greatest christmas songs,438,11763
1326,lawrence wong,437,17619
1327,arcade fire,437,1929
1328,aoa exo xiumin,436,1860
1329,n vixx yeoeun,435,21732
1330,jon bellion,435,15340
1331,s m the,435,26221
1332,good band,435,11611
1333,momoiro clover z,434,21124
1334,kelsea ballerini,434,16426
1335,brett eldredge,433,4162
1336,bryson tiller,433,4358
1337,baauer,433,2490
1338,new tribute kings,432,22155
1339,kendrick lamar,432,16466
1340,jackson yee,432,13900
1341,kris kuan,431,17102
1342,nirvana,430,22452
1343,drake future,429,8647
1344,george hu,428,11214
1345,starley,428,28554
1346,alisa,428,957
1347,brett young,427,4163
1348,earl klugh,427,8893
1349,color,426,6176
1350,shiga lin,426,27341
1351,cheng bi,425,5284
1352,kesha zedd,425,16550
1353,a residence a,424,92
1354,suzy baekhyun,424,29202
1355,romeo juliette en,424,25841
1356,old dominion,423,22850
1357,il divo,422,13292
1358,top kids songs,421,32068
1359,scandal,421,26709
1360,hitoto yo,421,12753
1361,bossa nova,421,3975
1362,lim do hyeok,420,18107
1363,morning musume,419,21270
1364,new empire,419,22130
1365,piano christmas,419,24000
1366,eric church,417,9571
1367,secret,417,26898
1368,mone kamishiraishi,417,21138
1369,the lumineers,416,30673
1370,late night alumni,416,17533
1371,chen hui ting,415,5279
1372,my chemical romance,415,21636
1373,daya,415,7321
1374,ashley tisdale,414,2138
1375,annie yi,414,1736
1376,best children s,414,3176
1377,spoon,413,28437
1378,kcm,413,16326
1379,prince,413,24446
1380,shirley kwan,412,27392
1381,nervo,411,22078
1382,outkast,411,23201
1383,walkie talkie,411,33418
1384,the cranberries,411,30149
1385,elbow,411,9130
1386,generations from exile,410,11175
1387,kim woobin,410,16781
1388,jinny ng,410,14910
1389,a tribe called,410,124
1390,relax wave,409,25204
1391,exo k,409,9861
1392,roch tsai,409,25735
1393,mixx,409,21001
1394,j j candy,409,13758
1395,a par,408,85
1396,f e e,408,9901
1397,roy wang,408,25988
1398,sevyn streeter,407,27095
1399,foster the people,407,10530
1400,nickelback,406,22279
1401,natalie cole,406,21878
1402,laura mvula,405,17573
1403,idina menzel,404,13255
1404,bon iver,404,3882
1405,shino lin,404,27369
1406,junggigo dawon im,404,15806
1407,glenn gould,403,11476
1408,juzzy orange,402,15912
1409,jason aldean,402,14263
1410,fort minor,402,10523
1411,cally kwong,402,4597
1412,shorty yuan,402,27438
1413,nicholas britell,402,22214
1414,jordin sparks,401,15446
1415,walk off the,401,33414
1416,g mob,400,10935
1417,chill babies,399,5402
1418,david hsiao,399,7216
1419,lupe fiasco,398,18906
1420,unsuku ke,397,32770
1421,gotye,397,11662
1422,don mclean,397,8483
1423,ylvis,397,34306
1424,sum,397,29011
1425,specialist,396,28372
1426,linda,396,18131
1427,ac dc,396,231
1428,noah cyrus,396,22503
1429,the ade,396,29832
1430,melody yeung,395,20313
1431,kung,395,17197
1432,oh my girl,395,22810
1433,verbal jint,395,33047
1434,boyfriend,394,4035
1435,dance bible,394,6848
1436,yoona girls generation,394,34394
1437,elle king,394,9269
1438,the click five,393,30111
1439,robynn kendy,393,25729
1440,uni yeh,393,32722
1441,sf,391,27120
1442,day,390,7312
1443,barry,390,2767
1444,soler,389,28093
1445,jennifer hudson,389,14583
1446,ryan gosling emma,388,26134
1447,bmp music,388,3749
1448,kato miliyah,388,16254
1449,r hab,387,24715
1450,happy children s,386,12196
1451,lolo,386,18397
1452,jacob whitesides,386,13933
1453,alexandra burke,386,864
1454,benny chan,385,3104
1455,queena cui,385,24658
1456,chris brown tyga,385,5527
1457,c est la,385,4500
1458,slipknot,384,27879
1459,kim bum soo,380,16725
1460,my little airport,380,21648
1461,masen lea,380,19824
1462,brothersu,380,4310
1463,cast of mamma,379,4917
1464,leann rimes,377,17685
1465,dan shay,376,6835
1466,lindsey stirling,376,18145
1467,ahn hyeon jeong,375,491
1468,corinne bailey rae,375,6311
1469,tim,374,31670
1470,leah dou,374,17674
1471,etta james,373,9720
1472,dk,373,8373
1473,fran,373,10564
1474,bearbabes,372,2889
1475,keri hilson,372,16534
1476,puffy,372,24555
1477,tiny times ost,371,31753
1478,herbert von karajan,371,12551
1479,lily lee,370,18100
1480,europe,369,9754
1481,k one,369,15969
1482,delphine tsai,369,7558
1483,n sync,369,21731
1484,aurora,368,2284
1485,sean paul,367,26842
1486,shanebin,366,27193
1487,kazumasa oda,365,16314
1488,makihara noriyuki,364,19237
1489,sgeir,363,27129
1490,navi,363,21967
1491,adrian fu,363,370
1492,car seat headrest,363,4728
1493,shinichi mori,362,27364
1494,first baby classical,362,10287
1495,kou shibasaki,361,17050
1496,late afternoon jazz,361,17532
1497,itzhak perlman,360,13655
1498,brian crain,360,4169
1499,sakanaction,360,26340
1500,misterwives,359,20975
1501,cole swindell,359,6155
1502,chihiro onitsuka,359,5377
1503,hideaki tokunaga,358,12617
1504,e,358,8864
1505,echosmith,358,8952
1506,jerry huang,358,14666
1507,hiroyuki sawano,357,12723
1508,travis scott,357,32217
1509,we wish you,357,33568
1510,clc,356,5990
1511,luke bryan,356,18845
1512,nature,355,21950
1513,partynextdoor,355,23474
1514,bring me the,355,4235
1515,lifehouse,355,18008
1516,twin forks,355,32495
1517,momo wu,354,21122
1518,antonio carlos jobim,353,1815
1519,soyou junggigo,353,28319
1520,don lore v,352,8481
1521,jackie evancho,352,13885
1522,gareth gates,352,11056
1523,howl,351,12969
1524,matthew lien,351,19983
1525,berry,351,3153
1526,hurts,351,13047
1527,wiz khalifa iggy,350,33907
1528,april,349,1902
1529,celeste syn,349,4994
1530,power hits,348,24373
1531,broods,348,4282
1532,thefatrat,348,31417
1533,shakin stevens,347,27163
1534,michelle chen,347,20607
1535,yu seung woo,346,34533
1536,taro urashima,346,29559
1537,debbie huang,346,7427
1538,bette midler,346,3243
1539,all you need,346,1014
1540,coffee prince st,346,6122
1541,yo la tengo,346,34313
1542,song ha ye,345,28153
1543,timbaland,345,31699
1544,let me love,344,17930
1545,swedish house mafia,344,29232
1546,christmas,344,5645
1547,pay money to,344,23657
1548,from first to,344,10808
1549,michiyo ho,343,20622
1550,luciano pavarotti,342,18764
1551,sticky rice,342,28807
1552,foo fighters,342,10477
1553,isabella huang,342,13590
1554,seal,341,26819
1555,jeon woo sung,341,14621
1556,kwan gor,341,17242
1557,lesley barber,340,17913
1558,esther liu,340,9696
1559,super simple learning,340,29123
1560,louis armstrong,339,18564
1561,ryeowook,339,26157
1562,cody simpson,338,6114
1563,common,338,6207
1564,bridgit mendler,337,4215
1565,t a t,337,29337
1566,banks,336,2702
1567,angie lee,336,1606
1568,beatwin,336,2919
1569,amber x luna,336,1178
1570,shara lin,335,27216
1571,ekin cheng jordan,335,9097
1572,josh groban,335,15517
1573,rita,334,25552
1574,cynthia wang,334,6624
1575,chris young,334,5596
1576,w w hardwell,333,33382
1577,id,333,13246
1578,the hottest,333,30484
1579,atb,333,2199
1580,david guetta chris,332,7202
1581,san holo,332,26508
1582,no,332,22478
1583,ipis,332,13547
1584,foreigner,332,10500
1585,david garrett,332,7193
1586,babyface,331,2536
1587,bullet for my,331,4411
1588,l orchestra cinematique,331,17319
1589,m flo,331,18992
1590,mp,330,21386
1591,tlc,329,31787
1592,riva jan,329,25568
1593,hans zimmer,329,12178
1594,christine hsu,329,5642
1595,two door cinema,329,32513
1596,gate to classics,329,11091
1597,tom jones,328,31887
1598,ina,328,13392
1599,kaori hayato,328,16086
1600,gigantic roar,328,11340
1601,zay hilfigerrr zayion,327,34678
1602,marvin gaye,327,19776
1603,s rgio mendes,327,26239
1604,us the duo,326,32825
1605,grace,326,11674
1606,carmen tao,326,4814
1607,macy gray,326,19080
1608,itsuki hiroshi,325,13653
1609,angus tung steve,325,1619
1610,sayaka shionoya,324,26697
1611,alfred hui,324,906
1612,disturbed,324,7994
1613,achau,324,249
1614,digital farm animals,324,7844
1615,absolute voices,324,221
1616,george benson,323,11203
1617,anna kendrick,323,1687
1618,christoph eschenbach justus,323,5715
1619,shawn yue,322,27268
1620,ghost town djs,322,11304
1621,hyde jekyll me,321,13071
1622,mamoru miyano,321,19292
1623,ludwig van beethoven,320,18813
1624,bryan adams,320,4342
1625,maren morris,319,19497
1626,the girl and,318,30375
1627,jackie chan,318,13881
1628,rockabye lullaby,318,25750
1629,monkey pilot,318,21168
1630,skillet,318,27766
1631,globe,317,11497
1632,miranda lambert,317,20909
1633,luna hani solar,317,18892
1634,eve,317,9780
1635,da ice,317,6718
1636,ashanti,317,2111
1637,j rabbit,316,13790
1638,ms ooja,316,21468
1639,love me like,316,18632
1640,cher lloyd,315,5288
1641,mad clown,315,19084
1642,camp rock,314,4650
1643,monica huggett,314,21152
1644,johyunah urban zakapa,313,15319
1645,april nd,313,1903
1646,lene marlin,312,17826
1647,the cardigans,312,30042
1648,blur,312,3745
1649,bob,312,3759
1650,axel paris,312,2374
1651,wednesday campanella,312,33583
1652,tomohisa sako,311,31961
1653,closer,311,6032
1654,workout remix factory,311,33999
1655,jesus fashion family,310,14755
1656,k michelle,310,15960
1657,cheetah,310,5260
1658,joey bada,310,15095
1659,mindy quah,310,20854
1660,ty dolla ign,309,32532
1661,jing wong,309,14902
1662,p,309,23240
1663,alice in wonderland,308,929
1664,dj okawari,308,8226
1665,man s avenue,308,19298
1666,beauty and the,307,2933
1667,lany,307,17482
1668,gtm,307,11886
1669,kary ng,306,16164
1670,mavis fan yue,306,20028
1671,lullaby experts,306,18871
1672,hello ga young,305,12494
1673,vic chou,305,33086
1674,vanessa carlton,305,32924
1675,cosmic girls wjsn,304,6336
1676,fake type,304,9967
1677,the knocks,304,30594
1678,don omar,304,8486
1679,cheat codes,303,5248
1680,back on,303,2545
1681,dierks bentley,302,7829
1682,the most relaxing,302,30766
1683,juzzy orange presents,301,15913
1684,orange caramel,300,23041
1685,miyuki nakashima,300,21008
1686,classic lullabies music,300,5921
1687,jake miller,299,14022
1688,billy joel,299,3447
1689,dynamic duo,299,8844
1690,julie bergan,299,15733
1691,lee tai hsiang,299,17759
1692,song yu vin,298,28161
1693,hitomi shimatani,298,12750
1694,megan lai,298,20243
1695,lang lang,298,17475
1696,noel coward,297,22521
